RowNumber,CustomerId,Surname,FirstName,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
6284,12181312,Sharma,Rahul,888,Tamil Nadu,Male,34,0,790649.69,2,1,1,2263597.69,0
6285,16913482,Bose,Rohan,829,Maharashtra,Male,60,5,1009606.39,2,1,0,1007173.54,0
6286,11810703,Banerjee,Sunita,447,Karnataka,Female,56,6,0.0,1,1,0,375760.5,1
6287,14559777,Shah,Anjali,485,Gujarat,Female,55,1,893470.0,2,0,1,2082342.74,0
6288,10363663,Das,Pooja,887,Delhi,Female,64,4,1057686.36,2,1,0,217505.41,1
6289,11795476,Bose,Manish,839,Gujarat,Male,44,4,803396.84,2,1,0,1376027.66,0
6290,11946303,Bose,Arjun,343,Karnataka,Male,35,6,602167.19,1,1,0,2057003.46,0
6291,16300453,Joshi,Manish,661,Maharashtra,Male,31,0,0.0,2,1,1,1494144.6,0
6292,15644634,Shah,Arjun,412,Delhi,Male,44,9,718920.73,1,1,1,2337978.01,0
6293,19200176,Shah,Sneha,460,Gujarat,Female,31,7,0.0,2,1,0,249562.9,0
6294,18448854,Das,Riya,308,Delhi,Female,64,4,0.0,2,1,0,2364985.6,1
6295,14406306,Joshi,Siddharth,617,Gujarat,Male,37,2,412171.54,1,0,1,1919334.33,0
6296,11985790,Reddy,Vikram,624,Gujarat,Male,26,8,0.0,2,1,1,939928.21,0
6297,11668090,Pandey,Deepak,417,Delhi,Male,41,2,1373000.35,2,1,1,1636173.99,1
6298,13952427,Mishra,Rekha,685,Maharashtra,Female,28,6,509249.73,2,0,1,1483801.02,1
6299,11058199,Saxena,Deepak,505,Tamil Nadu,Male,35,9,446526.83,2,1,1,2292286.08,0
6300,10541059,Agarwal,Rekha,328,Delhi,Female,52,6,1122085.98,2,1,0,1137712.6,0
6301,12525893,Joshi,Nikhil,507,Tamil Nadu,Male,30,9,970742.93,2,0,0,410798.2,0
6302,13249125,Gupta,Divya,603,Delhi,Female,48,7,992726.47,2,1,1,339370.14,0
6303,10328321,Joshi,Vikram,884,Karnataka,Male,35,9,201938.35,2,1,0,1139684.65,0
6304,16989024,Bose,Vikram,672,Tamil Nadu,Male,32,7,375917.51,2,1,0,2466793.82,0
6305,19014808,Rao,Shreya,741,Delhi,Female,63,3,0.0,1,0,0,1615832.77,1
6306,10708971,Menon,Ananya,703,Delhi,Female,38,0,1303837.2,2,1,0,1900995.57,0
6307,13673923,Menon,Pranav,807,Delhi,Male,57,3,640966.32,1,1,0,2413004.52,0
6308,15965923,Verma,Suresh,542,Delhi,Male,64,5,0.0,1,1,1,1718451.96,0
6309,16357894,Nair,Suresh,533,Karnataka,Male,44,9,0.0,2,1,1,1576527.58,0
6310,11401361,Pillai,Aarav,726,Tamil Nadu,Male,57,5,440939.2,3,1,0,617187.27,0
6311,15383093,Agarwal,Isha,671,Delhi,Female,49,5,1491914.23,2,1,1,851794.52,1
6312,16849807,Singh,Sunita,688,Karnataka,Female,30,6,566920.61,1,1,1,2221430.3,0
6313,14806860,Patel,Nikhil,767,Tamil Nadu,Male,34,0,925298.25,1,1,0,1357968.86,0
6314,16445821,Saxena,Aditya,892,Delhi,Male,36,9,864228.6,3,1,1,2183653.67,0
6315,10321793,Chatterjee,Karan,397,Delhi,Male,57,0,0.0,2,0,0,216672.95,1
6316,11709868,Iyer,Amit,710,Gujarat,Male,31,6,0.0,3,0,1,1353931.75,0
6317,10346979,Desai,Suresh,596,Tamil Nadu,Male,46,3,31416.1,1,0,0,911464.78,0
6318,16299032,Nair,Meera,679,Karnataka,Female,60,5,0.0,2,0,0,830734.23,0
6319,13818068,Mishra,Nikhil,773,Karnataka,Male,39,5,1091380.15,2,1,1,2177474.57,0
6320,10512971,Yadav,Neha,320,Maharashtra,Female,38,8,950811.93,1,1,0,2124656.22,0
6321,14696047,Das,Sneha,404,Karnataka,Female,50,1,429639.57,1,0,0,2258755.05,0
6322,11047719,Sharma,Riya,878,Karnataka,Female,52,3,326751.92,2,1,1,1176416.65,0
6323,14753515,Das,Ananya,399,Karnataka,Female,43,3,0.0,1,1,0,2410873.12,1
6324,19703920,Kumar,Riya,776,Delhi,Female,32,6,0.0,1,1,1,923893.15,1
6325,15154740,Yadav,Ananya,382,Maharashtra,Female,33,0,0.0,1,1,1,2474853.5,0
6326,16281445,Pillai,Nikhil,832,Maharashtra,Male,41,4,1298322.36,1,0,0,1936563.84,0
6327,14195416,Gupta,Aditya,770,Gujarat,Male,41,3,25402.28,1,1,1,1698078.23,0
6328,16654150,Chatterjee,Rohan,823,Delhi,Male,49,1,399578.64,1,0,1,2247242.58,1
6329,17471242,Mishra,Sunita,567,Karnataka,Female,49,4,1429630.15,1,1,0,1645332.6,0
6330,16197514,Menon,Sneha,466,Maharashtra,Female,47,8,1278616.48,2,0,1,1154278.69,0
6331,16282841,Desai,Rahul,573,Maharashtra,Male,49,7,1323290.63,1,1,1,1018278.27,0
6332,14486168,Bose,Kavya,548,Tamil Nadu,Female,35,8,9258.79,1,1,0,506355.0,0
6333,14622727,Reddy,Nisha,681,Karnataka,Female,32,6,0.0,1,1,1,1295176.6,1
6334,19915001,Banerjee,Divya,637,Karnataka,Female,61,9,724034.31,2,1,1,2011724.26,0
6335,15679721,Banerjee,Kavya,356,Maharashtra,Female,39,6,166076.03,1,1,0,499468.92,0
6336,10553607,Das,Nisha,604,Tamil Nadu,Female,32,1,125124.97,1,1,0,2331584.99,0
6337,13480781,Yadav,Arjun,442,Maharashtra,Male,43,2,539120.06,1,1,1,691129.17,0
6338,13930505,Pandey,Deepak,818,Maharashtra,Male,25,9,0.0,2,0,0,2408759.79,1
6339,17987691,Mehta,Aditya,520,Karnataka,Male,46,7,0.0,2,1,0,1239641.47,1
6340,12332348,Singh,Amit,357,Delhi,Male,30,1,0.0,1,1,1,501583.24,0
6341,11609391,Chopra,Amit,608,Maharashtra,Male,42,6,0.0,2,1,1,440104.86,1
6342,14421973,Rao,Isha,504,Karnataka,Female,59,5,1331687.66,1,1,0,1716312.66,0
6343,17716529,Bose,Kavya,744,Tamil Nadu,Female,43,9,503525.05,1,1,1,2061174.98,0
6344,10409474,Srivastava,Pooja,523,Tamil Nadu,Female,31,3,204015.05,2,0,0,313004.74,0
6345,16375972,Pandey,Deepak,411,Delhi,Male,48,3,0.0,2,0,0,2304427.88,0
6346,15293276,Menon,Rohan,836,Maharashtra,Male,51,2,286408.02,2,0,1,269346.6,0
6347,18837227,Shah,Nikhil,546,Delhi,Male,28,5,1214039.15,1,0,1,1444433.41,0
6348,16474177,Agarwal,Pranav,379,Gujarat,Male,59,2,0.0,2,0,0,1376224.8,0
6349,19862804,Verma,Karan,823,Karnataka,Male,48,8,820768.87,1,1,0,2048806.67,1
6350,14039753,Menon,Deepak,847,Tamil Nadu,Male,36,3,0.0,1,1,0,1530011.58,0
6351,19446193,Mishra,Rohan,451,Maharashtra,Male,51,3,270615.83,2,1,1,961626.32,0
6352,10232934,Yadav,Meera,719,Karnataka,Female,61,1,311888.81,2,1,0,1526339.87,1
6353,10027271,Iyer,Siddharth,431,Maharashtra,Male,36,1,0.0,1,1,0,2386862.76,0
6354,14989017,Srivastava,Isha,782,Karnataka,Female,25,6,1044870.65,2,1,0,464707.3,0
6355,11072480,Saxena,Karan,733,Gujarat,Male,55,4,877377.7,2,1,1,1703578.13,0
6356,14810239,Menon,Anjali,355,Gujarat,Female,45,2,157093.14,2,0,0,570071.63,1
6357,14219979,Pillai,Manish,417,Karnataka,Male,33,5,235428.98,1,1,0,654568.96,0
6358,18854545,Das,Ananya,669,Karnataka,Female,49,5,0.0,2,1,0,2436200.42,1
6359,13695187,Srivastava,Karan,563,Gujarat,Male,47,0,0.0,2,1,1,2096259.83,0
6360,10478626,Agarwal,Meera,819,Tamil Nadu,Female,60,2,1084849.75,1,1,0,2293787.41,1
6361,12824620,Saxena,Amit,708,Maharashtra,Male,37,4,1372626.49,1,0,1,532507.66,0
6362,13540134,Joshi,Amit,334,Karnataka,Male,57,6,55936.68,1,0,1,1138444.55,1
6363,12095949,Joshi,Sunita,890,Maharashtra,Female,58,3,1232759.53,2,0,1,1959404.45,0
6364,11983967,Joshi,Rajesh,566,Karnataka,Male,49,7,0.0,2,1,0,1683898.48,1
6365,12792221,Malhotra,Aarav,521,Karnataka,Male,54,2,999877.5,1,1,1,530405.25,0
6366,14552498,Tiwari,Aditya,712,Karnataka,Male,50,5,976629.49,1,1,0,1198827.63,0
6367,10508496,Patel,Meera,898,Delhi,Female,51,5,405555.63,2,0,1,743071.09,1
6368,16324632,Kumar,Rajesh,554,Maharashtra,Male,42,8,1124543.71,2,0,0,964281.47,0
6369,17695909,Nair,Manish,766,Karnataka,Male,45,3,0.0,1,0,0,2298195.33,0
6370,13538809,Pandey,Karan,817,Tamil Nadu,Male,24,6,951903.93,1,1,0,751279.03,0
6371,12326842,Agarwal,Anjali,532,Tamil Nadu,Female,55,9,0.0,2,0,1,1052326.95,0
6372,18754948,Mehta,Nisha,314,Delhi,Female,61,0,1322871.6,1,1,0,1380674.68,1
6373,13216357,Saxena,Aditya,628,Gujarat,Male,64,0,0.0,1,1,1,344696.07,0
6374,11651008,Pandey,Vikram,840,Gujarat,Male,29,1,0.0,2,1,1,2241914.35,0
6375,17662872,Tiwari,Aditya,491,Maharashtra,Male,46,3,0.0,2,1,0,1257138.42,0
6376,19179744,Desai,Arjun,877,Maharashtra,Male,47,5,0.0,2,1,1,1015695.38,0
6377,15992834,Saxena,Aarav,396,Tamil Nadu,Male,47,3,0.0,1,0,0,1287831.73,0
6378,15986809,Chatterjee,Nikhil,529,Tamil Nadu,Male,38,5,691814.9,4,1,0,1745789.49,1
6379,19155334,Gupta,Aarav,514,Gujarat,Male,50,1,379231.82,1,1,0,1598226.38,0
6380,16220868,Shah,Shreya,440,Gujarat,Female,51,8,252538.86,1,0,1,1519447.62,1
6381,17726372,Yadav,Aarav,767,Karnataka,Male,62,2,769986.73,2,0,1,887810.07,0
6382,15236199,Mehta,Shreya,370,Karnataka,Female,23,6,1253577.96,1,1,1,1188750.66,0
6383,17015293,Joshi,Amit,839,Maharashtra,Male,49,0,952956.88,2,1,0,1797688.28,0
6384,19376815,Patel,Rahul,424,Maharashtra,Male,27,7,0.0,1,1,1,2206914.45,0
6385,14510444,Bose,Shreya,640,Karnataka,Female,38,3,216461.49,1,1,0,497074.86,1
6386,12434008,Bose,Siddharth,556,Karnataka,Male,36,4,0.0,1,1,0,2127454.84,0
6387,11323086,Agarwal,Pranav,643,Karnataka,Male,52,6,170940.65,2,0,0,2028471.64,0
6388,14260090,Mishra,Sneha,498,Tamil Nadu,Female,58,2,0.0,2,1,1,1902478.27,0
6389,13386462,Reddy,Aditya,462,Delhi,Male,45,8,1316037.95,1,1,0,1255882.83,1
6390,11141410,Gupta,Aarav,591,Karnataka,Male,64,8,1383086.52,4,1,1,1487765.0,0
6391,18828019,Menon,Arjun,825,Maharashtra,Male,52,7,136092.28,2,0,0,1289649.29,0
6392,18252434,Gupta,Suresh,483,Delhi,Male,39,0,0.0,1,1,1,1366014.63,1
6393,18629837,Desai,Nisha,361,Tamil Nadu,Female,23,1,540835.23,2,0,0,1610429.75,0
6394,12857895,Pillai,Amit,808,Tamil Nadu,Male,55,1,1076115.32,2,1,1,1323843.1,0
6395,17273299,Kapoor,Amit,441,Gujarat,Male,49,2,227863.97,2,0,0,1470224.28,1
6396,10696691,Agarwal,Rajesh,489,Delhi,Male,31,1,236325.31,2,1,0,1715555.38,0
6397,14239481,Malhotra,Rahul,833,Karnataka,Male,26,0,820453.79,2,1,0,810327.12,0
6398,10072819,Gupta,Rekha,792,Delhi,Female,39,4,887284.94,1,1,1,1839210.4,0
6399,16412223,Das,Rohan,328,Delhi,Male,57,5,136488.68,2,1,0,2431059.39,0
6400,14473486,Yadav,Pooja,755,Gujarat,Female,47,6,610597.72,1,0,0,634874.42,0
6401,14531773,Menon,Nisha,886,Tamil Nadu,Female,25,9,0.0,1,1,0,2310904.59,0
6402,14944604,Kapoor,Pooja,649,Gujarat,Female,46,6,515644.24,1,1,0,1163368.79,1
6403,16757338,Bose,Manish,826,Maharashtra,Male,55,1,0.0,1,1,1,2304545.64,0
6404,17430554,Pandey,Aditya,410,Gujarat,Male,39,6,0.0,2,1,1,1152903.54,0
6405,15924271,Menon,Shreya,546,Maharashtra,Female,37,1,699665.43,2,1,1,1837167.78,0
6406,13649350,Bose,Ananya,370,Gujarat,Female,55,1,1410450.68,2,1,1,1473968.91,0
6407,19307432,Gupta,Manish,412,Delhi,Male,33,5,923013.18,1,1,0,1919612.04,1
6408,18400248,Kumar,Nikhil,765,Delhi,Male,34,5,104493.26,2,0,1,1807376.86,0
6409,17612332,Mehta,Vikram,695,Karnataka,Male,50,7,391309.09,2,1,1,2404965.86,0
6410,17501220,Saxena,Rekha,346,Gujarat,Female,63,4,1112361.2,1,1,0,850585.31,0
6411,19096110,Nair,Karan,880,Maharashtra,Male,37,4,1136422.91,1,0,0,2337636.18,0
6412,18367163,Mishra,Riya,542,Delhi,Female,57,9,566750.0,1,0,1,765389.17,0
6413,17899875,Agarwal,Sunita,755,Gujarat,Female,35,0,105112.62,3,1,1,2004469.24,0
6414,18669586,Tiwari,Pooja,482,Delhi,Female,38,3,807612.52,2,1,0,1316091.39,1
6415,18589403,Das,Aarav,624,Maharashtra,Male,34,0,1100162.03,2,0,1,347270.13,0
6416,10510803,Kapoor,Rahul,641,Delhi,Male,34,9,501030.3,1,1,0,260173.19,1
6417,15694567,Patel,Kavya,883,Delhi,Female,53,4,0.0,1,1,1,1387286.19,0
6418,12010519,Saxena,Divya,702,Gujarat,Female,58,7,497409.62,2,0,0,260576.21,0
6419,12919260,Mishra,Divya,477,Tamil Nadu,Female,31,0,257463.78,1,1,0,2375615.85,1
6420,15439757,Verma,Pranav,540,Karnataka,Male,31,2,1199355.18,2,1,1,562992.78,0
6421,10009186,Srivastava,Pooja,380,Gujarat,Female,46,0,0.0,1,1,1,1305335.15,0
6422,11133943,Tiwari,Karan,594,Karnataka,Male,23,5,370196.83,3,1,0,1055679.62,0
6423,16999604,Singh,Aarav,458,Maharashtra,Male,45,9,1280827.99,1,0,1,1396941.85,0
6424,10486800,Kapoor,Neha,705,Delhi,Female,37,0,786707.05,1,0,0,663604.19,0
6425,13599179,Agarwal,Aarav,357,Delhi,Male,42,9,0.0,2,1,1,2189916.58,0
6426,10831614,Rao,Neha,836,Maharashtra,Female,49,2,925366.23,1,0,0,209678.09,0
6427,13852675,Patel,Deepak,574,Gujarat,Male,46,4,880989.92,3,1,1,1505982.95,1
6428,14858700,Yadav,Sunita,353,Tamil Nadu,Female,54,4,829129.21,1,1,1,985741.34,0
6429,10385203,Reddy,Manish,498,Delhi,Male,46,1,0.0,2,1,1,676973.4,0
6430,12459188,Malhotra,Pooja,301,Karnataka,Female,29,2,612965.52,2,1,1,675601.23,0
6431,14863844,Tiwari,Nikhil,634,Tamil Nadu,Male,60,8,1142588.79,2,1,1,605821.13,0
6432,15692139,Chatterjee,Ananya,321,Gujarat,Female,31,0,1389772.21,2,0,0,1578142.96,0
6433,17224676,Nair,Isha,793,Gujarat,Female,27,0,0.0,2,0,1,2248192.62,0
6434,10815211,Tiwari,Amit,465,Karnataka,Male,50,1,1398990.49,1,0,0,1102806.13,1
6435,18536864,Desai,Rohan,416,Tamil Nadu,Male,22,7,267840.0,1,1,1,562390.83,0
6436,15844750,Iyer,Rekha,642,Karnataka,Female,50,5,438652.51,1,1,0,302021.42,1
6437,19926398,Agarwal,Riya,877,Karnataka,Female,24,3,1254683.38,2,0,0,2079911.73,0
6438,13747608,Joshi,Meera,588,Maharashtra,Female,34,6,1445022.3,1,1,1,695769.67,0
6439,14998892,Srivastava,Pooja,637,Maharashtra,Female,33,5,0.0,1,1,0,1885655.82,1
6440,13209276,Nair,Rajesh,420,Karnataka,Male,45,8,0.0,1,1,0,1408772.54,0
6441,11063134,Gupta,Suresh,434,Delhi,Male,33,5,1217220.22,2,1,0,1657354.52,1
6442,11966192,Gupta,Rajesh,614,Maharashtra,Male,33,1,0.0,1,1,1,1516308.4,0
6443,12585090,Saxena,Vikram,803,Tamil Nadu,Male,57,2,479343.39,2,1,0,2388500.25,1
6444,19622977,Desai,Meera,566,Maharashtra,Female,64,8,0.0,1,0,1,417752.27,1
6445,12642994,Nair,Karan,439,Karnataka,Male,26,6,0.0,2,0,0,1707194.23,0
6446,17888620,Shah,Pooja,784,Karnataka,Female,46,5,0.0,2,1,0,446597.77,0
6447,11019590,Desai,Meera,684,Gujarat,Female,34,4,1085636.91,1,0,1,630441.49,0
6448,12424410,Pandey,Riya,420,Karnataka,Female,28,2,0.0,2,1,1,1743802.65,0
6449,16335741,Yadav,Pooja,556,Maharashtra,Female,44,3,1078492.67,2,1,0,1615891.05,1
6450,10009772,Agarwal,Karan,546,Karnataka,Male,42,0,1425412.51,2,1,0,1307339.1,1
6451,11010530,Gupta,Nisha,884,Tamil Nadu,Female,60,4,0.0,2,0,1,1974104.98,0
6452,15801390,Banerjee,Vikram,748,Gujarat,Male,59,6,0.0,1,1,1,1786200.12,0
6453,19554176,Saxena,Suresh,619,Delhi,Male,41,1,389370.9,2,1,1,316136.19,0
6454,17253854,Kapoor,Priya,860,Delhi,Female,63,7,594428.84,2,0,0,1698324.46,0
6455,11192776,Banerjee,Arjun,462,Gujarat,Male,46,9,489755.07,1,1,1,1078212.48,0
6456,17584856,Chopra,Shreya,468,Maharashtra,Female,30,5,1396399.55,2,1,1,1273255.03,0
6457,17211105,Nair,Kavya,846,Karnataka,Female,33,9,1419803.22,2,1,1,1394319.35,0
6458,18805811,Kapoor,Meera,891,Delhi,Female,62,2,749843.17,1,1,0,957642.7,0
6459,13738931,Tiwari,Aditya,603,Maharashtra,Male,34,1,1094558.92,1,1,0,1219448.99,0
6460,17528828,Iyer,Pooja,755,Delhi,Female,29,7,0.0,2,1,1,1481830.82,0
6461,13015036,Agarwal,Nikhil,655,Delhi,Male,27,3,510299.79,2,1,1,316981.33,1
6462,13689340,Das,Meera,650,Tamil Nadu,Female,59,6,989044.26,1,1,0,1509500.75,0
6463,10672323,Verma,Rohan,410,Gujarat,Male,51,6,0.0,2,1,0,987504.43,1
6464,10983398,Menon,Neha,590,Delhi,Female,36,9,1363900.03,2,0,1,1508319.01,0
6465,16872666,Mishra,Manish,572,Tamil Nadu,Male,28,8,0.0,1,0,1,1212919.92,0
6466,15878887,Chatterjee,Pranav,585,Maharashtra,Male,35,9,1264799.17,2,1,0,605017.3,0
6467,15285857,Bose,Amit,308,Karnataka,Male,45,7,1235937.17,1,0,0,433169.17,0
6468,17195883,Banerjee,Rajesh,344,Maharashtra,Male,58,7,0.0,2,1,0,2209506.44,0
6469,11312532,Shah,Sunita,364,Gujarat,Female,61,6,1221388.06,1,1,1,1097079.35,0
6470,14980608,Verma,Deepak,439,Tamil Nadu,Male,35,9,313480.59,1,1,1,1609340.54,0
6471,10603988,Chatterjee,Rajesh,636,Tamil Nadu,Male,45,4,23839.77,2,1,1,377542.14,0
6472,13221566,Iyer,Aditya,577,Tamil Nadu,Male,27,8,925589.46,1,1,0,1133766.48,0
6473,11586914,Chatterjee,Aarav,309,Karnataka,Male,46,6,0.0,2,1,0,1821292.98,0
6474,18761120,Desai,Rahul,645,Gujarat,Male,28,2,1006664.79,2,1,0,2428115.42,0
6475,17846715,Tiwari,Meera,697,Tamil Nadu,Female,38,5,0.0,1,1,1,1467995.67,0
6476,14222343,Tiwari,Aarav,516,Gujarat,Male,41,2,379537.95,1,0,0,586962.58,0
6477,18051967,Shah,Rahul,794,Karnataka,Male,36,5,1349834.17,1,1,1,209383.63,0
6478,10575393,Mehta,Siddharth,702,Maharashtra,Male,23,7,0.0,1,1,1,1001681.26,0
6479,10247775,Shah,Amit,534,Karnataka,Male,21,8,138382.28,2,0,1,1122117.9,0
6480,11376374,Pandey,Vikram,606,Maharashtra,Male,33,1,528762.84,2,1,0,1336095.87,0
6481,15670961,Menon,Suresh,327,Karnataka,Male,52,5,977130.51,2,0,0,189243.84,0
6482,17028077,Tiwari,Priya,582,Karnataka,Female,32,2,1076189.77,2,1,0,1858776.23,0
6483,18050431,Rao,Siddharth,807,Karnataka,Male,51,6,748058.3,1,1,0,1700053.91,0
6484,14531753,Joshi,Rahul,449,Maharashtra,Male,61,3,0.0,1,0,1,221597.47,0
6485,12453872,Kumar,Siddharth,452,Maharashtra,Male,22,4,0.0,1,0,1,953955.09,0
6486,10315700,Saxena,Priya,747,Karnataka,Female,61,9,130459.29,1,1,1,1033866.11,0
6487,17729912,Das,Riya,562,Gujarat,Female,28,5,1189174.57,1,0,1,838743.53,0
6488,11360260,Joshi,Arjun,548,Delhi,Male,45,7,1134960.04,1,1,0,866931.94,0
6489,13626039,Yadav,Sunita,714,Delhi,Female,25,1,0.0,2,1,1,1185778.45,0
6490,12955044,Yadav,Aditya,616,Tamil Nadu,Male,22,3,95811.26,1,0,0,1809045.53,0
6491,18450244,Kapoor,Manish,473,Karnataka,Male,62,3,138536.73,2,0,1,1747816.94,0
6492,15998442,Pillai,Rohan,544,Delhi,Male,58,5,642812.14,1,1,0,1131968.82,1
6493,14577970,Iyer,Karan,641,Delhi,Male,59,3,279545.12,1,1,1,1620872.33,0
6494,17976535,Shah,Karan,308,Maharashtra,Male,23,4,657556.55,1,1,0,342036.83,0
6495,13328493,Chopra,Rahul,778,Gujarat,Male,58,4,0.0,1,0,0,1965076.42,0
6496,14969108,Singh,Rohan,321,Maharashtra,Male,42,7,0.0,1,0,1,1204308.21,0
6497,10697811,Saxena,Aarav,576,Delhi,Male,60,3,1354545.49,1,0,1,388021.8,0
6498,19367816,Reddy,Vikram,384,Maharashtra,Male,53,5,0.0,1,1,0,1046953.43,0
6499,15764494,Agarwal,Vikram,352,Maharashtra,Male,52,6,101901.23,1,1,1,1823418.31,1
6500,18674545,Yadav,Ananya,873,Tamil Nadu,Female,37,7,0.0,2,0,0,466004.21,0
6501,16273026,Patel,Vikram,360,Maharashtra,Male,38,8,764003.81,1,0,0,2070242.51,0
6502,16808282,Patel,Sneha,723,Maharashtra,Female,23,9,399172.87,2,1,1,1823051.73,0
6503,10186755,Kapoor,Divya,381,Karnataka,Female,26,7,665253.22,1,1,0,372869.33,0
6504,14398097,Menon,Manish,870,Maharashtra,Male,33,3,1153269.82,2,0,1,2450355.21,0
6505,19436318,Desai,Rahul,798,Maharashtra,Male,51,3,592955.32,2,0,0,2369023.8,1
6506,17225328,Rao,Suresh,471,Tamil Nadu,Male,37,9,0.0,2,1,0,486558.65,0
6507,10223675,Malhotra,Anjali,357,Tamil Nadu,Female,41,4,1343496.52,1,1,0,650701.15,0
6508,11176363,Mehta,Rahul,511,Gujarat,Male,36,2,1071790.49,1,1,1,985844.68,0
6509,13042585,Pillai,Karan,481,Gujarat,Male,37,1,953475.03,2,1,1,2476099.11,0
6510,17055399,Saxena,Amit,708,Tamil Nadu,Male,52,1,112460.8,1,1,1,1816555.07,0
6511,11299042,Shah,Meera,785,Maharashtra,Female,21,8,753816.14,2,0,1,2301693.07,0
6512,16439257,Iyer,Manish,306,Tamil Nadu,Male,58,7,1342655.93,2,1,1,820125.86,0
6513,19417648,Verma,Anjali,729,Tamil Nadu,Female,28,5,0.0,2,1,0,2198421.28,0
6514,19187819,Patel,Amit,635,Tamil Nadu,Male,21,8,0.0,1,0,0,436264.86,1
6515,17934896,Rao,Sneha,846,Karnataka,Female,22,4,0.0,1,1,0,2489525.66,0
6516,18731768,Rao,Manish,394,Maharashtra,Male,57,9,0.0,1,0,1,427436.56,0
6517,12169371,Chopra,Nikhil,300,Tamil Nadu,Male,44,0,0.0,2,1,0,1192156.62,0
6518,12617656,Chatterjee,Kavya,703,Tamil Nadu,Female,47,7,783867.94,2,1,1,2082060.96,1
6519,11059412,Joshi,Divya,741,Gujarat,Female,40,2,1328971.69,1,1,1,2154399.83,0
6520,19595249,Menon,Vikram,707,Maharashtra,Male,41,8,0.0,1,1,1,2182305.06,0
6521,13451783,Joshi,Nikhil,675,Maharashtra,Male,62,0,622108.74,1,1,0,845155.69,0
6522,10005665,Banerjee,Riya,840,Maharashtra,Female,57,2,763214.04,2,1,0,1712326.01,0
6523,16874946,Reddy,Nisha,757,Tamil Nadu,Female,55,0,0.0,1,1,1,667709.63,0
6524,17572711,Joshi,Aditya,377,Maharashtra,Male,58,0,803845.24,1,0,1,1326521.6,0
6525,19433147,Chatterjee,Karan,670,Maharashtra,Male,35,5,1292300.49,1,0,1,2147381.51,0
6526,11519889,Banerjee,Neha,424,Gujarat,Female,62,3,0.0,1,0,0,1131268.84,0
6527,15016451,Agarwal,Aditya,483,Maharashtra,Male,50,9,0.0,2,1,1,435052.25,0
6528,12105243,Kumar,Shreya,831,Tamil Nadu,Female,24,3,0.0,1,0,0,235247.29,0
6529,19356515,Reddy,Karan,621,Delhi,Male,63,4,77610.1,2,1,0,2267744.28,0
6530,18968811,Sharma,Pooja,332,Tamil Nadu,Female,59,2,59649.93,1,1,1,466154.27,1
6531,14141047,Pandey,Neha,730,Karnataka,Female,35,1,1274210.52,2,1,1,2212423.75,0
6532,11256176,Pandey,Sunita,801,Gujarat,Female,43,9,1447760.02,2,1,1,397692.19,0
6533,10720986,Kapoor,Suresh,497,Gujarat,Male,61,7,1142341.15,1,1,0,740586.49,0
6534,10150152,Singh,Amit,611,Maharashtra,Male,35,6,1444965.96,1,1,1,1869710.01,0
6535,12820657,Iyer,Rohan,622,Maharashtra,Male,46,9,234380.2,1,1,1,585361.65,0
6536,14609928,Sharma,Pooja,342,Delhi,Female,32,3,1305923.72,1,0,1,2229573.28,0
6537,16543469,Desai,Anjali,689,Tamil Nadu,Female,38,1,1359285.58,2,1,1,701934.4,0
6538,17808952,Mishra,Nikhil,828,Gujarat,Male,26,8,438754.33,2,0,1,1034035.41,0
6539,18557541,Malhotra,Kavya,527,Karnataka,Female,38,7,974014.69,1,1,1,2191367.37,0
6540,12115077,Chatterjee,Isha,522,Karnataka,Female,44,3,462240.39,2,1,1,975620.39,1
6541,11990899,Rao,Amit,696,Maharashtra,Male,58,4,168408.56,1,1,0,1545679.94,1
6542,17858544,Iyer,Arjun,803,Tamil Nadu,Male,48,9,0.0,1,0,1,931532.21,0
6543,12694695,Srivastava,Pooja,475,Gujarat,Female,35,5,0.0,2,1,0,1290483.14,0
6544,10493013,Chatterjee,Deepak,520,Delhi,Male,39,3,0.0,2,1,1,1271493.11,0
6545,15429755,Gupta,Pooja,721,Karnataka,Female,25,1,974046.13,1,1,0,1283560.64,0
6546,10490722,Srivastava,Amit,593,Maharashtra,Male,24,4,0.0,1,0,1,1031201.11,0
6547,16793210,Reddy,Divya,604,Karnataka,Female,37,0,0.0,2,1,1,1856254.91,0
6548,15696606,Yadav,Siddharth,398,Karnataka,Male,30,6,0.0,2,0,0,975633.14,0
6549,14355396,Menon,Vikram,530,Maharashtra,Male,32,8,0.0,2,1,1,496221.22,0
6550,13495573,Agarwal,Rahul,824,Delhi,Male,25,2,100243.66,1,1,1,1565844.69,0
6551,13257528,Sharma,Deepak,430,Delhi,Male,27,5,1051069.8,2,1,1,825173.61,0
6552,19370948,Das,Vikram,511,Karnataka,Male,64,8,372643.31,1,0,1,269937.2,1
6553,15744112,Mehta,Rahul,327,Karnataka,Male,43,3,896643.96,2,1,0,284807.61,0
6554,17929870,Agarwal,Shreya,601,Maharashtra,Female,22,5,0.0,1,0,0,1312120.42,0
6555,18546470,Yadav,Anjali,745,Tamil Nadu,Female,50,2,184735.84,1,0,0,2426254.73,0
6556,11092773,Verma,Manish,815,Tamil Nadu,Male,57,8,13624.09,2,1,1,360585.17,1
